bare_word	source_type_id	source_id	permanent_id
потасовка	2	21118	449209
эмиссар	2	21119	583003
дедка	2	21121	641528
микки	2	21127	396734
плафон	2	21129	781682
памир	2	21130	785368
ржание	2	21131	822880
извещатель	2	21134	964804
сдавление	2	21139	498073
каламбур	2	21142	402501
веяние	2	21144	746830
почтительность	2	21145	982380
эликсир	2	21149	939716
модерн	2	21151	635395
развёртывание	2	21155	564638
оружейник	2	21156	562881
фай	2	21158	631387
гонор	2	21159	778517
сосуществование	2	21160	189349
щепотка	2	21165	540351
неопытность	2	21166	891213
мутация	2	21167	548016
лебеда	2	21168	963631
металлолом	2	21170	623006
дворецкий	2	21173	499353
горение	2	21175	146718
вымя	2	21176	274099
оправка	2	21177	754759
преферанс	2	21178	846100
бивень	2	21181	726683
каренина	2	21182	692050
ринк	2	21188	731713
товарняк	2	21190	652740
водолей	2	21194	809072
Сирия	2	21195	978261
флюгер	2	21196	762120
малолетство	2	21199	565915
эскадрон	2	21200	475945
ограниченность	2	21201	814615
напёрсток	2	21204	891384
стрелочник	2	21208	979601
кроссворд	2	21210	176477
бузина	2	21211	821588
отчётливость	2	21213	321248
шаблинский	2	21214	857699
помпа	2	21215	971061
культя	2	21216	769943
времечко	2	21222	164294
Бангкок	2	21226	164298
лама	2	21227	691724
собирательство	2	21229	669258
рутина	2	21235	105692
метание	2	21236	427730
булава	2	21238	303281
рожь	2	21240	652939
табу	2	21241	311800
кортеж	2	21242	143558
испытатель	2	21246	348775
разминка	2	21247	890855
газопровод	2	21253	990484
модельер	2	21258	541200
колорит	2	21259	443596
зампред	2	21260	731437
пришествие	2	21266	110700
неясность	2	21270	527123
банальность	2	21271	105971
привратник	2	21272	115210
птицелов	2	21275	472947
гепард	2	21279	282124
выкидыш	2	21281	446146
надгробие	2	21282	439169
изнанка	2	21286	609009
отгул	2	21287	681821
мародёр	2	21288	209150
нега	2	21289	981819
телепатия	2	21293	128902
бережок	2	21294	669587
дог	2	21298	371044
марихуана	2	21302	906902
потенция	2	21304	591798
пантера	2	21305	926489
парижанин	2	21308	311865
коррекция	2	21309	735170
беллетристика	2	21311	908683
томпсон	2	21314	472784
кокетство	2	21316	178000
албания	2	21317	405632
амуниция	2	21323	826317
деньжата	2	21324	811331
солодовник	2	21330	569564
чернобыль	2	21331	883514
солидность	2	21333	331888
кондуит	2	21334	536384
индюк	2	21336	607919
эпилепсия	2	21337	768487
ворчание	2	21343	525576
заезд	2	21344	901563
похоть	2	21346	164422
фантазёр	2	21348	354496
спазм	2	21350	355779
отдушина	2	21351	975161
трещинка	2	21352	735408
подкуп	2	21357	546214
апогей	2	21360	735724
щур	2	21361	681706
бородёнка	2	21362	307297
псина	2	21364	841745
рождаемость	2	21365	588246
лесина	2	21372	802878
кибернетика	2	21376	846332
чалма	2	21378	608611
телепередача	2	21381	311782
четвертинка	2	21383	688712
старикан	2	21385	525850
полудин	2	21387	457397
алёнка	2	21389	798452
участница	2	21390	945196
погребение	2	21392	891848
крошево	2	21393	896688
брызгало	2	21394	930312
мелок	2	21395	993156
каторжник	2	21397	931177
воскрешение	2	21398	554833
водолаз	2	21399	910578
раструб	2	21401	587901
скрипицына	2	21403	299012
талмуд	2	21406	529937
поверенный	2	21412	531690
гуляка	2	21414	953028
наездник	2	21415	969544
гонорея	2	21418	893920
эстетика	2	21421	310522
осмысление	2	21423	983936
посягательство	2	21429	610844
ромб	2	21437	773808
намордник	2	21439	174891
подпорка	2	21441	805655
дознаватель	2	21445	279850
перешеек	2	21446	858780
повинность	2	21451	667616
регламент	2	21455	867208
атлант	2	21456	703728
церквушка	2	21457	365850
платан	2	21458	471966
мотыль	2	21462	739475
закваска	2	21465	752469
уздцы	2	21466	424149
плющ	2	21467	295878
дислокация	2	21468	392067
островитянин	2	21469	162929
полимер	2	21475	801004
схоласт	2	21476	723669
тёс	2	21477	789857
хейфец	2	21478	527289
громадина	2	21480	116266
птаха	2	21482	128469
материалист	2	21486	506713
служака	2	21488	987039
сценка	2	21490	828991
общинник	2	21492	551349
перемирие	2	21494	482689
морж	2	21495	122892
однополчанин	2	21496	417865
благоразумие	2	21498	751100
стойло	2	21499	782432
зачинщик	2	21501	776388
метрополия	2	21503	126227
грузило	2	21506	981529
большевизм	2	21507	686051
ограничитель	2	21509	884351
трансформатор	2	21510	174896
сокурсник	2	21511	262143
водопой	2	21512	514115
криминалист	2	21513	586175
шоколадка	2	21514	394410
архиерей	2	21515	145709
укроп	2	21516	564959
Краснодар	2	21517	816737
сборщик	2	21518	800892
гильдия	2	21523	603524
песочек	2	21526	103237
сопротивляемость	2	21527	427102
воодушевление	2	21535	919080
повеление	2	21537	767073
художница	2	21538	921945
растрата	2	21539	168873
стезя	2	21540	810634
переборка	2	21541	671735
опознание	2	21542	841014
протопоп	2	21543	168717
едок	2	21544	142945
босяк	2	21548	568136
волдырь	2	21550	756280
гибкость	2	21551	604323
несвобода	2	21553	382123
выхлоп	2	21558	691345
лексика	2	21561	911781
груздь	2	21563	325368
янки	2	21564	563418
горшочек	2	21572	246001
старение	2	21573	127531
трубочист	2	21579	602021
мессия	2	21580	437069
кротость	2	21588	111057
правка	2	21591	629205
холецистит	2	21595	104703
химера	2	21597	969234
монтёр	2	21598	235663
сброд	2	21600	973976
титаник	2	21601	493004
книжник	2	21606	369192
волонтёр	2	21608	767781
мальборо	2	21609	781084
уверение	2	21610	462633
лазейка	2	21614	415357
головушка	2	21616	681991
индивидуум	2	21618	920010
ткачук	2	21627	131969
лимонка	2	21630	857410
аргументация	2	21631	840901
изюм	2	21633	105669
зарождение	2	21635	130412
начальница	2	21639	172394
законник	2	21641	243936
жирафа	2	21642	155396
сантехник	2	21643	289046
аспирин	2	21644	270637
номерок	2	21645	641044
танцплощадка	2	21646	749161
бис	2	21647	150555
померанец	2	21653	778398
чужестранец	2	21656	236371
зимовье	2	21658	166046
любимчик	2	21660	987129
стенографистка	2	21663	896082
Смоленск	2	21668	999726
платина	2	21675	234396
щёлочь	2	21678	214626
антилопа	2	21679	730447
визитёр	2	21682	487837
терпимость	2	21683	861901
помесь	2	21684	411139
кратер	2	21685	516593
копчик	2	21689	999802
пробежка	2	21693	191551
икс	2	21697	942956
кома	2	21699	546505
сепаратор	2	21701	782567
натяжка	2	21702	831585
вихор	2	21704	898010
преподавательница	2	21708	894449
Глазго	2	21713	262880
Аравия	2	21715	811768
голубец	2	21717	750934
желток	2	21720	122480
желе	2	21724	866790
тенорок	2	21726	305825
помилование	2	21727	679747
ревнитель	2	21732	773362
контратака	2	21733	190235
майами	2	21737	807493
слепень	2	21738	910562
ябеда	2	21741	873145
матерщина	2	21744	570972
благодушие	2	21745	759410
лишек	2	21748	417163
сенбернар	2	21751	946858
генпрокуратура	2	21753	697912
экскурсант	2	21754	582504
перелив	2	21755	777955
нелегал	2	21757	925159
годок	2	21762	649251
простак	2	21763	720967
рознь	2	21767	230252
алчность	2	21768	166807
порядочек	2	21770	695699
лукавство	2	21773	331231
добросовестность	2	21774	407392
окрест	2	21775	809797
вермишель	2	21777	214201
дребедень	2	21778	428611
правопорядок	2	21784	483710
номерной	2	21787	908066
хворь	2	21788	745447
кляча	2	21791	924278
солнцепёк	2	21793	285778
гатчина	2	21794	495077
приставка	2	21801	257461
амплуа	2	21803	140891
регистратор	2	21804	897415
управдом	2	21806	593499
стервец	2	21807	707794
иконка	2	21809	526955
колесница	2	21816	320366
противопоказание	2	21817	552470
саммит	2	21818	358568
гак	2	21821	433845
ломик	2	21824	377808
ледок	2	21825	810307
заполярье	2	21828	511789
бурун	2	21829	757423
акварель	2	21830	575324
охранка	2	21831	888047
пуповина	2	21832	428201
Ява	2	21836	690484
овладение	2	21841	551463
желудочек	2	21844	968169
прапор	2	21846	702824
отрада	2	21847	272448
блажь	2	21848	193634
домоуправление	2	21851	671097
цапля	2	21852	489738
кобра	2	21853	279887
ячмень	2	21857	540213
самооценка	2	21858	384402
клика	2	21859	904681
сожитель	2	21860	330376
детектор	2	21861	110512
либерализация	2	21864	873265
заступник	2	21865	513763
